fid,Id,feuille,surfac_m2,nature,surf2,perimeter,_cc_radius,_cc_area,_cc_circle_compacity,_comp_miller,_comp_gravelius,_convexity_default,elongation_rectangularity_width,elongation_rectangularity_height,elongation_rectangularity_elongation,elongation_rectangularity_rectangularity
"4364","5",BB1,"10",bati,10.3065,12.9303037881693,2.301912,16.646674,0.619,0.774,1.14,0.797,10.306472,12.931844,0.797,2.851
"4365","5",BB1,"10",bati,10.138,12.8389524494952,2.288208,16.449057,0.616,0.773,1.14,0.789,10.137951,12.840482,0.790,2.801
"4366","0",BB1,"121",parcelles,121.389,48.155584870182,9.101128,260.219795,0.545,0.768,1.14,2.944,162.921946,51.270499,3.178,10.137
"4367","0",BB1,"4683",parcelles,4682.97,430.982333945863,99.032421,30810.919959,0.152,0.317,1.78,10.870,6141.574887,455.717741,13.477,23.811
"4368","0",BB1,"4499",parcelles,4498.91,429.77692658814,98.110587,30239.988386,0.149,0.306,1.81,10.467,5043.393040,441.521018,11.423,23.080
"4369","0",BB1,"2774",parcelles,2773.91,259.696111263192,52.122930,8535.078256,0.325,0.517,1.39,11.186,3341.217128,268.536401,12.442,27.383
"4370","0",BB1,"2761",parcelles,2761.05,253.507860853991,51.798241,8429.074628,0.327,0.540,1.36,10.887,2891.746798,257.402307,11.234,27.688
"4371","0",BB1,"11941",parcelles,11940.9,505.245893660828,105.311694,34841.999660,0.343,0.588,1.30,23.830,16028.071270,566.338581,28.301,58.242
"4372","0",BB1,"13322",parcelles,13321.9,482.116726471603,93.572512,27507.204095,0.484,0.720,1.18,27.622,15639.950206,525.445847,29.765,77.633
"4373","0",BB1,"8230",parcelles,8229.69,412.039792526126,77.797075,19014.128065,0.433,0.609,1.28,20.698,9461.809794,425.078109,22.259,55.196
"4374","0",BB1,"13726",parcelles,13726.3,789.458633387867,125.443034,49435.960179,0.278,0.277,1.90,21.796,36434.868865,775.451461,46.985,60.256
"4375","0",BB1,"7716",parcelles,7715.62,355.142141092738,63.953106,12849.113054,0.600,0.769,1.14,21.718,8384.491763,371.247301,22.585,71.449
"4376","0",BB1,"5686",parcelles,5686.07,349.747058652271,70.111178,15442.741572,0.368,0.584,1.31,16.252,5831.773566,354.689952,16.442,42.506
"4377","0",BB1,"4807",parcelles,4806.58,279.073607560797,50.490101,8008.705989,0.600,0.775,1.14,17.328,5065.874792,285.157856,17.765,63.793
"4378","5",BB1,"22",bati,22.4644,19.1377096605081,3.460029,37.610513,0.597,0.771,1.14,1.173,23.439309,19.553665,1.199,4.036
"4379","0",BB1,"10709",parcelles,10708.5,539.695279332016,90.485651,25722.270596,0.416,0.462,1.47,22.955,18948.804031,553.925340,34.208,69.705
"4380","0",BB1,"5453",parcelles,5452.83,360.316706241053,71.722399,16160.674887,0.337,0.528,1.38,15.642,5983.686779,361.626265,16.547,39.734
"4381","0",BB1,"1513",parcelles,1513.07,178.741562825882,35.825056,4032.028896,0.375,0.595,1.30,8.462,1549.007350,181.458021,8.536,22.271
"4382","0",BB1,"1587",parcelles,1586.87,185.157048427488,37.225262,4353.368166,0.364,0.582,1.31,8.567,1614.085283,187.307780,8.617,22.382
"4383","0",BB1,"6514",parcelles,6514.28,356.783529434471,69.299297,15087.161141,0.432,0.643,1.25,18.254,7057.553857,370.158007,19.066,49.584
"4384","0",BB1,"3812",parcelles,3812.42,272.289196343149,51.117917,8209.111811,0.464,0.646,1.24,14.260,5323.153249,302.015999,17.625,40.147
"4385","0",BB1,"10886",parcelles,10885.7,648.333915062851,132.960790,55538.870905,0.196,0.325,1.75,17.947,16527.842328,652.675079,25.323,41.279
"4386","0",BB1,"9864",parcelles,9863.78,445.43790785418,86.042298,23258.080782,0.424,0.625,1.27,22.215,14182.718781,497.576149,28.504,61.508
"4387","0",BB1,"19096",parcelles,19096.2,1007.00160549807,214.210439,144155.472791,0.132,0.237,2.06,20.046,28331.920310,982.399702,28.840,44.980
"4388","0",BB1,"2955",parcelles,2954.71,230.698444985776,43.747149,6012.421102,0.491,0.697,1.20,12.803,3074.265527,235.028849,13.080,37.773
"4389","0",BB1,"5234",parcelles,5234.11,405.581677301659,81.533430,20884.365891,0.251,0.400,1.58,13.574,7624.382720,412.676444,18.475,33.094
"4390","0",BB1,"3247",parcelles,3247.38,274.660814144001,56.922185,10179.184856,0.319,0.541,1.36,11.819,4685.546419,304.738377,15.376,29.614
"4391","5",BB1,"28",bati,28.3344,21.3476013846163,3.862190,46.861595,0.604,0.781,1.13,1.327,29.356937,21.810821,1.346,4.671
"4392","0",BB1,"4551",parcelles,4550.87,353.494165833995,76.107856,18197.379544,0.250,0.458,1.48,12.869,4939.980865,364.740228,13.544,30.479
"4393","0",BB1,"4793",parcelles,4793.46,376.363251912881,80.722992,20471.250342,0.234,0.425,1.53,12.806,5575.414253,386.788496,14.415,30.305
"4394","0",BB1,"6744",parcelles,6744.11,340.339359306426,64.604458,13112.178519,0.514,0.731,1.17,19.826,7492.986875,355.982685,21.049,61.482
"4395","0",BB1,"16316",parcelles,16315.8,513.609742663135,95.951702,28923.792364,0.564,0.777,1.13,31.928,17925.946540,542.164412,33.064,104.132
"4396","0",BB1,"3218",parcelles,3217.77,283.04661689386,59.680915,11189.761270,0.287,0.505,1.41,11.364,3335.992621,289.656940,11.517,27.711
"4397","0",BB1,"4856",parcelles,4856.06,298.249800334437,57.822991,10503.909501,0.462,0.686,1.21,16.276,5335.859799,313.572429,17.016,45.438
"4398","0",BB1,"3005",parcelles,3004.82,279.020172790467,58.316529,10683.983348,0.281,0.485,1.44,10.765,3213.560405,283.283051,11.344,26.521
"4399","0",BB1,"13814",parcelles,13813.9,511.44326178104,95.008955,28358.219214,0.487,0.663,1.23,27.578,14624.261629,514.215648,28.440,80.217
"4400","0",BB1,"13911",parcelles,13910.7,472.117600128298,83.766029,22043.762807,0.631,0.784,1.13,29.465,14743.478346,486.531331,30.303,107.994
"4401","0",BB1,"3169",parcelles,3169.38,361.853224882219,81.918266,21081.978899,0.150,0.304,1.81,8.756,3412.310754,367.271298,9.291,19.480
"4402","0",BB1,"18211",parcelles,18210.6,601.944826687701,115.054506,41586.956702,0.438,0.631,1.26,32.101,28657.938058,681.412544,42.057,96.133
"4403","0",BB1,"39448",parcelles,39447.6,958.417149281497,168.596616,89299.202721,0.442,0.540,1.36,44.629,58570.839853,979.111595,59.820,140.121
"4404","5",BB1,"31",bati,30.7097,22.7526292129151,4.124085,53.432450,0.575,0.745,1.16,1.349,30.709739,22.755376,1.350,4.402
"4405","5",BB1,"77",bati,76.7098,35.1588765132322,6.238827,122.280092,0.627,0.780,1.13,2.181,76.709831,35.163135,2.182,8.035
"4406","0",BB1,"2732",parcelles,2732.17,273.37380361816,58.516416,10757.350131,0.257,0.464,1.47,10.103,3256.998371,285.690904,11.400,24.152
"4407","0",BB1,"1283",parcelles,1283.44,203.16733158067,36.578181,4203.335755,0.305,0.391,1.60,7.308,2275.162928,207.352133,10.972,17.788
"4408","0",BB1,"7043",parcelles,7043.12,436.961591067406,92.487245,26872.839383,0.262,0.463,1.47,16.123,10698.156744,478.491865,22.358,39.180
"4409","0",BB1,"3664",parcelles,3664.19,243.11803860374,45.859536,6607.074358,0.554,0.779,1.13,15.066,4172.366777,258.898605,16.116,53.217
"4410","5",BB1,"58",bati,57.9681,35.1443284740507,6.521064,133.593961,0.434,0.590,1.30,1.762,83.582706,36.729417,2.276,5.773
"4411","5",BB1,"34",bati,34.2581,23.4206315546691,4.142713,53.916223,0.635,0.785,1.13,1.462,34.258133,23.423453,1.463,5.673
"4412","0",BB1,"3163",parcelles,3162.74,268.345951582141,53.737178,9071.927862,0.355,0.562,1.33,12.030,3955.681887,282.430118,14.006,31.354
"4413","0",BB1,"5853",parcelles,5853.07,320.684079470323,60.499445,11498.803650,0.509,0.715,1.18,18.311,7755.885139,352.284418,22.016,65.847
"4414","0",BB1,"2841",parcelles,2841.26,216.381282822183,42.778145,5749.019453,0.494,0.762,1.15,13.126,3299.253285,240.483752,13.719,36.475
"4415","0",BB1,"8499",parcelles,8498.88,391.570075579211,72.012018,16291.453426,0.522,0.696,1.20,22.506,12468.491230,453.409200,27.499,63.957
"4416","5",BB1,"73",bati,72.9464,36.3196410442144,6.781684,144.485743,0.505,0.695,1.20,2.008,72.946382,36.323972,2.008,5.994
"4417","5",BB1,"138",bati,138.006,50.5377776997708,8.845120,245.786132,0.561,0.679,1.21,2.873,166.554544,52.717842,3.159,8.704
"4418","0",BB1,"1490",parcelles,1490.36,214.8532637072,47.019782,6945.621302,0.234,0.443,1.50,7.586,2863.901140,248.622512,11.519,17.362
"4419","0",BB1,"117",parcelles,117.09,43.7465740870829,7.919973,197.059459,0.594,0.769,1.14,2.676,121.698751,44.625723,2.727,9.131
"4420","0",BB1,"239",parcelles,238.603,75.8109508828874,16.079189,812.228410,0.294,0.522,1.38,3.146,407.782308,89.272907,4.568,7.496
"4421","0",BB1,"1111",parcelles,1110.85,214.384410374318,44.023718,6088.682211,0.182,0.304,1.81,5.498,2152.663660,221.682629,9.711,12.954
"4422","0",BB1,"7520",parcelles,7520.3,398.38533800405,71.307125,15974.075350,0.471,0.595,1.30,19.967,10479.722243,425.263925,24.643,55.688
"4423","0",BB1,"3640",parcelles,3640.15,736.435132831649,171.903131,92836.219879,0.039,0.084,3.44,4.992,11019.744871,751.424439,14.665,10.590
"4424","0",BB1,"36244",parcelles,36244,980.661911668366,204.590819,131498.910261,0.274,0.471,1.46,38.286,53770.095385,1076.776389,49.936,88.798
"4425","0",BB1,"674",parcelles,674.317,219.859578987256,50.575015,8035.666571,0.084,0.175,2.39,3.086,1787.817663,237.557850,7.526,6.669
"4426","0",BB1,"6506",parcelles,6506.06,347.410239787094,67.303789,14230.786574,0.457,0.677,1.22,18.768,7789.010846,370.907012,21.000,53.679
"4427","0",BB1,"20300",parcelles,20300,868.307541530456,196.303288,121061.213016,0.168,0.338,1.72,23.664,24106.789938,905.445516,26.624,51.895
"4428","0",BB1,"4635",parcelles,4634.86,650.166278429489,153.176500,73711.314391,0.063,0.138,2.69,7.141,8187.606677,665.245095,12.308,15.150
"4429","0",BB1,"171",parcelles,171.241,57.430222902556,9.786426,300.883299,0.569,0.652,1.24,3.157,208.540175,58.485911,3.566,10.123
"4430","5",BB1,"36",bati,36.4728,25.0754675272871,4.805290,72.541939,0.503,0.729,1.17,1.454,40.283494,26.300590,1.532,4.397
"4431","0",BB1,"21143",parcelles,21142.8,932.2696324416,199.931038,125577.060376,0.168,0.306,1.81,23.773,31456.059862,955.753408,32.912,52.970
"4432","5",BB1,"30",bati,30.2412,22.0379166941138,3.991409,50.049795,0.604,0.782,1.13,1.372,33.401315,23.117683,1.445,5.214
"4433","5",BB1,"23",bati,22.9789,19.1966417887094,3.418935,36.722453,0.626,0.783,1.13,1.197,24.875969,19.950929,1.247,4.570
"4434","0",BB1,"8380",parcelles,8380.26,382.768248215909,67.959226,14509.308580,0.577,0.719,1.18,22.522,8980.983258,382.823526,23.460,76.815
"4435","0",BB1,"4972",parcelles,4972.32,286.602962971083,52.630198,8702.016012,0.571,0.761,1.15,17.349,5510.030722,299.300921,18.410,59.006
"4436","0",BB1,"13562",parcelles,13562.1,543.724498287934,103.600244,33718.746811,0.402,0.576,1.32,25.396,24169.815654,641.396156,37.683,67.924
"4437","0",BB1,"14613",parcelles,14612.6,618.010868683642,94.302422,27938.016555,0.523,0.481,1.44,27.341,24312.110815,627.522150,38.743,83.872
"4438","0",BB1,"3987",parcelles,3987.02,263.356350678293,50.251020,7933.039767,0.502,0.722,1.18,15.136,4726.999637,286.535482,16.497,43.448
"4439","0",BB1,"4928",parcelles,4928.46,286.162458816144,55.054448,9522.142941,0.517,0.756,1.15,17.236,5749.885337,307.400323,18.705,55.151
"4440","0",BB1,"9278",parcelles,9278.49,390.247307162306,73.647801,17039.994060,0.544,0.765,1.14,23.768,11496.415226,440.151839,26.119,68.828
"4441","0",BB1,"1951",parcelles,1951.11,192.565387419308,38.963051,4769.312523,0.409,0.661,1.23,10.273,2356.548699,208.972843,11.277,27.262
"4442","0",BB1,"5778",parcelles,5777.91,308.009563620742,60.105272,11349.454835,0.509,0.765,1.14,18.752,6752.813473,338.600392,19.943,55.031
"4443","0",BB1,"7604",parcelles,7604.43,411.205317346251,81.571694,20903.972736,0.364,0.565,1.33,18.698,7866.935985,412.339317,19.079,48.855
"4444","0",BB1,"9516",parcelles,9515.75,602.713770010362,130.876672,53811.408202,0.177,0.329,1.74,16.032,14126.604929,628.933263,22.461,36.567
"4445","0",BB1,"8667",parcelles,8667.4,381.147976565677,74.046294,17224.892931,0.503,0.750,1.16,22.734,10430.207679,415.134366,25.125,70.885
"4446","0",BB1,"860",parcelles,859.958,123.000995796507,23.958450,1803.297206,0.477,0.714,1.18,6.996,1092.618787,135.319848,8.074,20.954
"4447","0",BB1,"21154",parcelles,21154,736.360357510989,146.732733,67640.044406,0.313,0.490,1.43,30.783,33873.001771,817.366785,41.442,72.150
"4448","0",BB2,"58",parcelles,57.7856,34.1874902630776,6.333799,126.031322,0.458,0.621,1.27,1.796,77.780801,35.554446,2.188,5.779
"4449","5",BB2,"845",bati,845.384,168.014013104964,23.627143,1753.768570,0.482,0.376,1.63,6.742,1134.993297,138.016997,8.224,20.144
"4450","5",BB2,"226",bati,225.597,62.9499336606823,11.615965,423.897092,0.532,0.715,1.18,3.582,225.597226,62.957668,3.583,11.032
"4451","0",BB2,"311",parcelles,310.601,77.4560103631616,14.874643,695.093075,0.447,0.650,1.24,4.009,320.227791,78.283121,4.091,11.294
"4452","0",BB2,"6864",parcelles,6863.67,342.086168411451,61.884536,12031.344287,0.570,0.737,1.16,20.236,8756.720022,379.377581,23.082,62.215
"4453","0",BB2,"2517",parcelles,2516.61,292.848829940882,55.983874,9846.361458,0.256,0.369,1.65,9.409,5267.915136,303.839490,17.338,25.578
"4454","0",BB2,"4867",parcelles,4867.17,306.803120859859,55.267621,9596.025902,0.507,0.650,1.24,16.595,5752.011524,315.615228,18.225,48.336
"4455","0",BB2,"42273",parcelles,42272.5,950.22395940364,184.799340,107287.890578,0.394,0.588,1.30,47.264,59480.975046,1021.384724,58.236,127.687
"4456","0",BB2,"15600",parcelles,15599.6,543.004326227574,101.935951,32644.095079,0.478,0.665,1.23,29.654,21772.823942,612.469554,35.549,80.387
"4457","0",BB2,"89395",parcelles,89395,1660.08774333799,262.170509,215932.268229,0.414,0.408,1.57,68.698,152167.338827,1563.468919,97.327,215.065
"4458","5",BB2,"267",bati,267.298,74.2117379465762,13.857618,603.291301,0.443,0.610,1.28,3.772,319.560331,76.204888,4.193,10.423
"4459","0",BB2,"2116",parcelles,2116.2,226.242893193722,46.878561,6903.962418,0.306,0.519,1.39,9.350,2350.428567,235.863299,9.965,22.865
"4460","0",BB2,"329",parcelles,328.89,81.7226916988964,14.109344,625.408111,0.526,0.619,1.27,4.358,441.420378,84.587251,5.219,13.963
"4461","0",BB2,"454",parcelles,453.929,168.288869338217,40.269142,5094.418665,0.089,0.201,2.23,2.696,473.315443,172.830016,2.739,5.635
"4462","0",BB2,"344",parcelles,344.036,77.5661718112299,14.389796,650.517736,0.529,0.718,1.18,4.434,366.968344,80.421527,4.563,13.123
"4463","0",BB2,"1539",parcelles,1539.23,157.791362704383,27.998378,2462.723268,0.625,0.777,1.13,9.752,1653.150708,163.220038,10.128,34.773
"4464","0",BB2,"12307",parcelles,12307,440.794654811701,79.436359,19823.874263,0.621,0.796,1.12,28.486,13830.770640,474.868186,29.125,91.185
"4465","0",BB2,"44727",parcelles,44726.7,1478.31676241051,194.297500,118599.893084,0.377,0.257,1.97,44.222,85344.531352,1168.601167,73.031,151.658
"4466","5",BB2,"475",bati,474.808,122.081039287575,22.691686,1617.645640,0.293,0.400,1.58,4.274,986.372406,127.002287,7.767,13.037
"4467","5",BB2,"54",bati,53.9066,30.1655908080946,5.534799,96.239540,0.560,0.744,1.16,1.786,57.019167,31.060383,1.836,5.628
"4468","0",BB2,"24907",parcelles,24906.8,765.5124459755,141.765759,63138.254211,0.394,0.534,1.37,35.216,42375.079380,841.039919,50.384,98.388
"4469","0",BB2,"7401",parcelles,7401.08,382.221829603351,71.427829,16028.200524,0.462,0.636,1.25,19.751,11283.795615,439.615046,25.667,53.579
"4470","0",BB2,"5572",parcelles,5572.23,307.218578208697,58.236465,10654.666997,0.523,0.742,1.16,18.131,8305.106063,367.323285,22.610,54.015
"4471","0",BB2,"30797",parcelles,30796.6,1055.917229644,155.770909,76229.414100,0.404,0.347,1.70,38.439,60114.003346,990.311023,60.702,109.204
"4472","0",BB2,"4344",parcelles,4343.89,348.132410060826,71.069601,15867.833370,0.274,0.450,1.49,12.739,7894.426535,382.915336,20.617,33.060
"4473","0",BB2,"2584",parcelles,2583.89,246.401871678114,52.831169,8768.601016,0.295,0.535,1.37,10.483,3369.853105,271.135838,12.429,25.133
"4474","0",BB2,"2776",parcelles,2775.78,281.029118165873,61.132990,11740.893615,0.236,0.442,1.50,9.874,2894.267752,290.588625,9.960,22.846
"4475","0",BB2,"2845",parcelles,2845.1,292.455525272434,62.843263,12407.015451,0.229,0.418,1.55,9.725,2923.695096,296.243070,9.869,22.815
"4476","0",BB2,"4940",parcelles,4939.55,302.179040777278,61.812857,12003.489056,0.411,0.680,1.21,16.357,7507.181195,348.124572,21.565,51.856
"4477","0",BB2,"6594",parcelles,6593.56,430.598538451476,94.234277,27897.653739,0.236,0.447,1.50,15.311,7059.377075,447.052558,15.791,35.543
"4478","0",BB2,"1720",parcelles,1720.42,213.403532341672,45.100332,6390.124839,0.269,0.475,1.45,8.059,1790.993044,216.500769,8.272,19.575
"4479","0",BB2,"10769",parcelles,10769.1,503.55287338234,90.112731,25510.688449,0.422,0.534,1.37,22.926,18492.422913,545.195655,33.919,73.987
"4480","0",BB2,"3106",parcelles,3105.64,231.236887042471,46.211123,6708.770215,0.463,0.730,1.17,13.425,3646.242140,252.490676,14.441,38.090
"4481","0",BB2,"3398",parcelles,3397.89,271.937032277107,49.388353,7663.002488,0.443,0.577,1.32,12.760,4220.082038,270.964357,15.574,39.071
"4482","0",BB2,"3507",parcelles,3506.61,243.637532366937,46.443824,6776.505797,0.517,0.742,1.16,14.387,4264.061187,274.544254,15.531,39.050
"4483","0",BB2,"3854",parcelles,3853.87,266.116697188801,50.965244,8160.149118,0.472,0.684,1.21,14.477,4933.077407,288.678289,17.088,43.406
"4484","0",BB2,"2429",parcelles,2428.96,248.300687682698,52.620515,8698.814363,0.279,0.495,1.42,9.779,2786.864749,260.746630,10.688,23.479
"4485","0",BB2,"8714",parcelles,8713.57,421.157807470636,84.007491,22171.031692,0.393,0.617,1.27,20.686,9392.823893,433.657386,21.660,55.485
"4486","0",BB2,"2708",parcelles,2708.46,241.325237903191,49.246250,7618.968993,0.355,0.584,1.31,11.221,2879.945127,249.871753,11.526,28.672
"4487","0",BB2,"5762",parcelles,5762.48,309.438920347851,55.452112,9660.198637,0.596,0.756,1.15,18.650,6253.369916,317.096318,19.721,67.903
"4488","0",BB2,"5790",parcelles,5790.05,350.279481473167,71.063807,15865.245876,0.365,0.593,1.30,16.526,6934.331597,369.428360,18.770,43.753
"4489","0",BB2,"7207",parcelles,7206.78,416.758334117676,83.052721,21669.934583,0.332,0.521,1.39,18.352,10670.928918,442.415531,24.120,47.992
"4490","0",BB2,"2035",parcelles,2034.95,180.817569786743,33.184094,3459.471921,0.588,0.782,1.13,11.250,2200.928100,187.686895,11.727,42.588
"4491","0",BB2,"10999",parcelles,10998.7,477.420473609311,98.804848,30669.477966,0.359,0.606,1.28,23.056,13056.334223,512.491249,25.476,59.092
"4492","0",BB2,"6362",parcelles,6361.62,319.749915487686,57.471461,10376.582789,0.613,0.782,1.13,19.906,7125.599932,338.041332,21.079,71.816
"4493","0",BB2,"3503",parcelles,3503.09,240.270756952158,43.264964,5880.612638,0.596,0.762,1.15,14.585,3676.440284,243.799921,15.080,52.154
"4494","0",BB2,"6571",parcelles,6570.71,348.660190227016,65.697654,13559.684914,0.484,0.679,1.21,18.839,6641.619015,350.778510,18.934,54.706
"4495","0",BB2,"4127",parcelles,4127.09,361.383541036067,78.824710,19519.767072,0.211,0.397,1.59,11.416,4471.086111,368.867476,12.121,26.496
"4496","0",BB2,"4538",parcelles,4537.56,363.602301887488,78.579437,19398.479665,0.234,0.431,1.52,12.513,4872.249645,371.332937,13.121,29.450
"4497","0",BB2,"8042",parcelles,8042.44,567.624516230816,131.186664,54066.623224,0.149,0.314,1.79,14.166,9330.908519,595.182113,15.677,30.692
"4498","0",BB2,"8164",parcelles,8164.26,363.913159788615,66.017032,13691.841667,0.596,0.775,1.14,22.427,9024.615077,381.944214,23.628,77.641
"4499","0",BB2,"4142",parcelles,4142.01,266.016329156078,52.301415,8593.632037,0.482,0.735,1.17,15.565,5460.256356,297.390190,18.361,50.162
"4500","0",BB2,"15278",parcelles,15278.4,755.039122783779,150.669613,71318.339117,0.214,0.337,1.72,21.841,27656.135125,774.795360,35.695,52.129
"4501","0",BB2,"12712",parcelles,12711.7,515.563343016805,94.663839,28152.573476,0.451,0.601,1.29,25.977,14821.964562,519.550270,28.528,72.557
"4502","0",BB2,"26793",parcelles,26793.2,898.077226316112,128.094946,51548.242146,0.520,0.417,1.55,39.249,35539.932653,779.332009,45.603,109.769
"4503","5",BB2,"27",bati,26.8701,20.9917122537007,3.876171,47.201487,0.569,0.766,1.14,1.280,31.770673,22.666834,1.402,4.298
"4504","0",BB2,"885",parcelles,885.415,131.508647312527,26.456456,2198.939093,0.403,0.643,1.25,6.730,1146.665452,142.870955,8.026,18.802
"4505","0",BB2,"9225",parcelles,9224.68,483.457676083119,95.295605,28529.595318,0.323,0.496,1.42,20.003,10801.635847,482.562363,22.384,50.701
"4506","0",BB2,"13141",parcelles,13140.9,561.80081110519,101.157483,32147.403728,0.409,0.523,1.38,25.339,19544.810609,583.918316,33.472,69.883
